Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,ATLANTA CITY,GA,COOK ELEMENTARY SCHOOL,130012000090,2009,Personnel salaries at school level - teachers only,3152066.00,30.40,,,,,,,,,,,
GA,ATLANTA CITY,GA,COOK ELEMENTARY SCHOOL,130012000090,2009,Total enrollment,,,0.00,0.00,0.00,10.00,335.00,5.00,5.00,350.00,35.00,0.00,5.00
GA,ATLANTA CITY,GA,CLEVELAND ELEMENTARY SCHOOL,130012000091,2009,Personnel salaries at school level - total,3727080.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CLEVELAND ELEMENTARY SCHOOL,130012000091,2009,Personnel salaries at school level - instructional staff only,3025985.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CLEVELAND ELEMENTARY SCHOOL,130012000091,2009,Non-personnel expenditures at school level,701072.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CLEVELAND ELEMENTARY SCHOOL,130012000091,2009,Personnel salaries at school level - teachers only,2551887.00,26.80,,,,,,,,,,,
GA,ATLANTA CITY,GA,CLEVELAND ELEMENTARY SCHOOL,130012000091,2009,Total enrollment,,,5.00,0.00,0.00,5.00,350.00,0.00,0.00,360.00,20.00,5.00,5.00
GA,ATLANTA CITY,GA,CASCADE ELEMENTARY SCHOOL,130012000092,2009,Personnel salaries at school level - total,4391791.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CASCADE ELEMENTARY SCHOOL,130012000092,2009,Personnel salaries at school level - instructional staff only,3971856.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CASCADE ELEMENTARY SCHOOL,130012000092,2009,Non-personnel expenditures at school level,419934.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CASCADE ELEMENTARY SCHOOL,130012000092,2009,Personnel salaries at school level - teachers only,3448940.00,29.80,,,,,,,,,,,
GA,ATLANTA CITY,GA,CASCADE ELEMENTARY SCHOOL,130012000092,2009,Total enrollment,,,0.00,0.00,0.00,0.00,385.00,0.00,0.00,385.00,25.00,0.00,5.00
GA,ATLANTA CITY,GA,WHITEFOORD ELEMENTARY SCHOOL,130012000097,2009,Personnel salaries at school level - total,3176518.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WHITEFOORD ELEMENTARY SCHOOL,130012000097,2009,Personnel salaries at school level - instructional staff only,2750696.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WHITEFOORD ELEMENTARY SCHOOL,130012000097,2009,Non-personnel expenditures at school level,425822.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WHITEFOORD ELEMENTARY SCHOOL,130012000097,2009,Personnel salaries at school level - teachers only,2392183.00,23.20,,,,,,,,,,,
GA,ATLANTA CITY,GA,WHITEFOORD ELEMENTARY SCHOOL,130012000097,2009,Total enrollment,,,0.00,0.00,0.00,5.00,230.00,0.00,10.00,240.00,25.00,0.00,0.00
GA,ATLANTA CITY,GA,SCOTT ELEMENTARY SCHOOL,130012000099,2009,Personnel salaries at school level - total,5791975.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SCOTT ELEMENTARY SCHOOL,130012000099,2009,Personnel salaries at school level - instructional staff only,5041730.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SCOTT ELEMENTARY SCHOOL,130012000099,2009,Non-personnel expenditures at school level,750114.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SCOTT ELEMENTARY SCHOOL,130012000099,2009,Personnel salaries at school level - teachers only,4384428.00,33.80,,,,,,,,,,,
GA,ATLANTA CITY,GA,SCOTT ELEMENTARY SCHOOL,130012000099,2009,Total enrollment,,,0.00,0.00,0.00,5.00,390.00,5.00,5.00,400.00,40.00,5.00,0.00
GA,ATLANTA CITY,GA,FICKETT ELEMENTARY SCHOOL,130012000103,2009,Personnel salaries at school level - total,5243817.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,FICKETT ELEMENTARY SCHOOL,130012000103,2009,Personnel salaries at school level - instructional staff only,4752005.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,FICKETT ELEMENTARY SCHOOL,130012000103,2009,Non-personnel expenditures at school level,491655.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,FICKETT ELEMENTARY SCHOOL,130012000103,2009,Personnel salaries at school level - teachers only,4063622.00,42.70,,,,,,,,,,,
GA,ATLANTA CITY,GA,FICKETT ELEMENTARY SCHOOL,130012000103,2009,Total enrollment,,,0.00,0.00,0.00,5.00,575.00,0.00,5.00,585.00,45.00,0.00,0.00
GA,ATLANTA CITY,GA,WHITE ELEMENTARY SCHOOL,130012000104,2009,Personnel salaries at school level - total,3484931.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WHITE ELEMENTARY SCHOOL,130012000104,2009,Personnel salaries at school level - instructional staff only,2990461.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WHITE ELEMENTARY SCHOOL,130012000104,2009,Non-personnel expenditures at school level,494448.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WHITE ELEMENTARY SCHOOL,130012000104,2009,Personnel salaries at school level - teachers only,2639383.00,24.60,,,,,,,,,,,
GA,ATLANTA CITY,GA,WHITE ELEMENTARY SCHOOL,130012000104,2009,Total enrollment,,,0.00,0.00,0.00,0.00,300.00,0.00,0.00,305.00,30.00,0.00,0.00
GA,ATLANTA CITY,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2009,Personnel salaries at school level - total,4805645.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2009,Personnel salaries at school level - instructional staff only,4360236.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2009,Non-personnel expenditures at school level,445383.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2009,Personnel salaries at school level - teachers only,3818593.00,38.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2009,Total enrollment,,,0.00,0.00,0.00,35.00,455.00,0.00,0.00,490.00,35.00,5.00,20.00
GA,ATLANTA CITY,GA,SUTTON MIDDLE SCHOOL,130012000107,2009,Personnel salaries at school level - total,2609730.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SUTTON MIDDLE SCHOOL,130012000107,2009,Personnel salaries at school level - instructional staff only,2446335.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SUTTON MIDDLE SCHOOL,130012000107,2009,Non-personnel expenditures at school level,163395.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SUTTON MIDDLE SCHOOL,130012000107,2009,Personnel salaries at school level - teachers only,2103766.00,75.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,SUTTON MIDDLE SCHOOL,130012000107,2009,Total enrollment,,,135.00,30.00,0.00,115.00,350.00,375.00,30.00,1035.00,115.00,5.00,95.00
GA,ATLANTA CITY,GA,FAIN ELEMENTARY SCHOOL,130012000110,2009,Personnel salaries at school level - total,5182735.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,FAIN ELEMENTARY SCHOOL,130012000110,2009,Personnel salaries at school level - instructional staff only,4499815.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,FAIN ELEMENTARY SCHOOL,130012000110,2009,Non-personnel expenditures at school level,682875.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,FAIN ELEMENTARY SCHOOL,130012000110,2009,Personnel salaries at school level - teachers only,3678201.00,35.40,,,,,,,,,,,
GA,ATLANTA CITY,GA,FAIN ELEMENTARY SCHOOL,130012000110,2009,Total enrollment,,,30.00,0.00,0.00,35.00,415.00,0.00,0.00,480.00,25.00,0.00,55.00
GA,ATLANTA CITY,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2009,Personnel salaries at school level - total,4908185.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2009,Personnel salaries at school level - instructional staff only,4367391.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2009,Non-personnel expenditures at school level,540794.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2009,Personnel salaries at school level - teachers only,3682354.00,31.80,,,,,,,,,,,
GA,ATLANTA CITY,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2009,Total enrollment,,,0.00,0.00,0.00,0.00,360.00,0.00,5.00,370.00,30.00,5.00,5.00
GA,ATLANTA CITY,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2009,Personnel salaries at school level - total,3288894.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2009,Personnel salaries at school level - instructional staff only,2841727.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2009,Non-personnel expenditures at school level,447137.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2009,Personnel salaries at school level - teachers only,2446927.00,27.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2009,Total enrollment,,,0.00,5.00,0.00,0.00,365.00,0.00,0.00,370.00,25.00,0.00,0.00
GA,ATLANTA CITY,GA,CRIM OPEN CAMPUS,130012000120,2009,Personnel salaries at school level - total,6802182.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CRIM OPEN CAMPUS,130012000120,2009,Personnel salaries at school level - instructional staff only,6140562.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CRIM OPEN CAMPUS,130012000120,2009,Non-personnel expenditures at school level,661525.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CRIM OPEN CAMPUS,130012000120,2009,Personnel salaries at school level - teachers only,4533702.00,39.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,CRIM OPEN CAMPUS,130012000120,2009,Total enrollment,,,0.00,0.00,0.00,0.00,265.00,0.00,0.00,270.00,20.00,0.00,0.00
GA,ATLANTA CITY,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2009,Personnel salaries at school level - total,2760684.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2009,Personnel salaries at school level - instructional staff only,2459750.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2009,Non-personnel expenditures at school level,300918.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2009,Personnel salaries at school level - teachers only,2160738.00,22.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2009,Total enrollment,,,0.00,0.00,0.00,0.00,295.00,0.00,5.00,295.00,15.00,0.00,0.00
GA,ATLANTA CITY,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2009,Personnel salaries at school level - total,4605280.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2009,Personnel salaries at school level - instructional staff only,4024181.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2009,Non-personnel expenditures at school level,581048.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2009,Personnel salaries at school level - teachers only,3536760.00,27.40,,,,,,,,,,,
GA,ATLANTA CITY,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2009,Total enrollment,,,0.00,0.00,0.00,5.00,340.00,0.00,5.00,350.00,50.00,0.00,0.00
GA,ATLANTA CITY,GA,TURNER MIDDLE SCHOOL,130012000123,2009,Personnel salaries at school level - total,3885129.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,TURNER MIDDLE SCHOOL,130012000123,2009,Personnel salaries at school level - instructional staff only,1344626.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,TURNER MIDDLE SCHOOL,130012000123,2009,Non-personnel expenditures at school level,147999.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,TURNER MIDDLE SCHOOL,130012000123,2009,Personnel salaries at school level - teachers only,997160.00,31.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,TURNER MIDDLE SCHOOL,130012000123,2009,Total enrollment,,,0.00,0.00,0.00,0.00,260.00,0.00,0.00,265.00,30.00,0.00,0.00
GA,ATLANTA CITY,GA,SMITH ELEMENTARY SCHOOL,130012000124,2009,Personnel salaries at school level - total,8140899.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SMITH ELEMENTARY SCHOOL,130012000124,2009,Personnel salaries at school level - instructional staff only,7243433.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SMITH ELEMENTARY SCHOOL,130012000124,2009,Non-personnel expenditures at school level,897438.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SMITH ELEMENTARY SCHOOL,130012000124,2009,Personnel salaries at school level - teachers only,6328385.00,69.80,,,,,,,,,,,
GA,ATLANTA CITY,GA,SMITH ELEMENTARY SCHOOL,130012000124,2009,Total enrollment,,,0.00,45.00,0.00,70.00,115.00,650.00,45.00,925.00,65.00,80.00,40.00
GA,ATLANTA CITY,GA,BRANDON ELEMENTARY SCHOOL,130012000127,2009,Personnel salaries at school level - total,9067963.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BRANDON ELEMENTARY SCHOOL,130012000127,2009,Personnel salaries at school level - instructional staff only,7944529.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BRANDON ELEMENTARY SCHOOL,130012000127,2009,Non-personnel expenditures at school level,1123423.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BRANDON ELEMENTARY SCHOOL,130012000127,2009,Personnel salaries at school level - teachers only,6964971.00,72.40,,,,,,,,,,,
GA,ATLANTA CITY,GA,BRANDON ELEMENTARY SCHOOL,130012000127,2009,Total enrollment,,,10.00,45.00,0.00,45.00,115.00,780.00,25.00,1015.00,50.00,5.00,30.00
GA,ATLANTA CITY,GA,ADAMSVILLE ELEMENTARY SCHOOL,130012000129,2009,Personnel salaries at school level - total,4384202.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,ADAMSVILLE ELEMENTARY SCHOOL,130012000129,2009,Personnel salaries at school level - instructional staff only,3837970.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,ADAMSVILLE ELEMENTARY SCHOOL,130012000129,2009,Non-personnel expenditures at school level,546176.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,ADAMSVILLE ELEMENTARY SCHOOL,130012000129,2009,Personnel salaries at school level - teachers only,3099325.00,35.60,,,,,,,,,,,
GA,ATLANTA CITY,GA,ADAMSVILLE ELEMENTARY SCHOOL,130012000129,2009,Total enrollment,,,0.00,0.00,0.00,5.00,350.00,0.00,0.00,360.00,35.00,0.00,5.00
GA,ATLANTA CITY,GA,MORNINGSIDE ELEMENTARY SCHOOL,130012000130,2009,Personnel salaries at school level - total,7905380.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MORNINGSIDE ELEMENTARY SCHOOL,130012000130,2009,Personnel salaries at school level - instructional staff only,7066616.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MORNINGSIDE ELEMENTARY SCHOOL,130012000130,2009,Non-personnel expenditures at school level,838753.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MORNINGSIDE ELEMENTARY SCHOOL,130012000130,2009,Personnel salaries at school level - teachers only,6220949.00,63.90,,,,,,,,,,,
GA,ATLANTA CITY,GA,MORNINGSIDE ELEMENTARY SCHOOL,130012000130,2009,Total enrollment,,,5.00,30.00,0.00,10.00,105.00,575.00,45.00,775.00,65.00,10.00,10.00
GA,ATLANTA CITY,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2009,Personnel salaries at school level - total,4500460.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2009,Personnel salaries at school level - instructional staff only,3931165.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2009,Non-personnel expenditures at school level,569119.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2009,Personnel salaries at school level - teachers only,3609081.00,32.20,,,,,,,,,,,
GA,ATLANTA CITY,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2009,Total enrollment,,,0.00,0.00,0.00,0.00,425.00,0.00,5.00,430.00,25.00,0.00,15.00
GA,ATLANTA CITY,GA,LIN ELEMENTARY SCHOOL,130012000136,2009,Personnel salaries at school level - total,5254312.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,LIN ELEMENTARY SCHOOL,130012000136,2009,Personnel salaries at school level - instructional staff only,4779017.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,LIN ELEMENTARY SCHOOL,130012000136,2009,Non-personnel expenditures at school level,475295.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,LIN ELEMENTARY SCHOOL,130012000136,2009,Personnel salaries at school level - teachers only,4179955.00,42.40,,,,,,,,,,,
GA,ATLANTA CITY,GA,LIN ELEMENTARY SCHOOL,130012000136,2009,Total enrollment,,,0.00,10.00,0.00,35.00,105.00,380.00,30.00,565.00,35.00,5.00,10.00
GA,ATLANTA CITY,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2009,Personnel salaries at school level - total,7240381.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2009,Personnel salaries at school level - instructional staff only,6477416.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2009,Non-personnel expenditures at school level,762921.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2009,Personnel salaries at school level - teachers only,5859830.00,69.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2009,Total enrollment,,,30.00,25.00,0.00,20.00,105.00,635.00,25.00,845.00,55.00,25.00,30.00
GA,ATLANTA CITY,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2009,Personnel salaries at school level - total,4501915.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2009,Personnel salaries at school level - instructional staff only,3691539.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2009,Non-personnel expenditures at school level,810376.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2009,Personnel salaries at school level - teachers only,3002650.00,36.60,,,,,,,,,,,
GA,ATLANTA CITY,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2009,Total enrollment,,,0.00,5.00,0.00,0.00,615.00,0.00,5.00,630.00,35.00,0.00,5.00
GA,ATLANTA CITY,GA,HILL-HOPE ELEMENTARY SCHOOL,130012000143,2009,Personnel salaries at school level - total,3659735.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,HILL-HOPE ELEMENTARY SCHOOL,130012000143,2009,Personnel salaries at school level - instructional staff only,3215450.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,HILL-HOPE ELEMENTARY SCHOOL,130012000143,2009,Non-personnel expenditures at school level,444254.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,HILL-HOPE ELEMENTARY SCHOOL,130012000143,2009,Personnel salaries at school level - teachers only,2434702.00,34.40,,,,,,,,,,,
GA,ATLANTA CITY,GA,HILL-HOPE ELEMENTARY SCHOOL,130012000143,2009,Total enrollment,,,0.00,0.00,0.00,25.00,370.00,0.00,5.00,405.00,15.00,0.00,20.00
GA,ATLANTA CITY,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2009,Personnel salaries at school level - total,2737941.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2009,Personnel salaries at school level - instructional staff only,2294248.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2009,Non-personnel expenditures at school level,443681.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2009,Personnel salaries at school level - teachers only,1938720.00,20.80,,,,,,,,,,,
GA,ATLANTA CITY,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2009,Total enrollment,,,0.00,0.00,0.00,0.00,225.00,5.00,0.00,235.00,30.00,0.00,0.00
GA,ATLANTA CITY,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2009,Personnel salaries at school level - total,6316550.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2009,Personnel salaries at school level - instructional staff only,5675999.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2009,Non-personnel expenditures at school level,617469.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2009,Personnel salaries at school level - teachers only,5178742.00,30.40,,,,,,,,,,,
GA,ATLANTA CITY,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2009,Total enrollment,,,0.00,0.00,0.00,0.00,410.00,0.00,0.00,410.00,35.00,0.00,0.00
GA,ATLANTA CITY,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2009,Personnel salaries at school level - total,4679384.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2009,Personnel salaries at school level - instructional staff only,4160855.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2009,Non-personnel expenditures at school level,518400.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2009,Personnel salaries at school level - teachers only,3770524.00,32.20,,,,,,,,,,,
GA,ATLANTA CITY,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2009,Total enrollment,,,0.00,0.00,0.00,5.00,335.00,0.00,0.00,340.00,35.00,0.00,0.00
GA,ATLANTA CITY,GA,BUNCHE MIDDLE SCHOOL,130012000150,2009,Personnel salaries at school level - total,7030758.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BUNCHE MIDDLE SCHOOL,130012000150,2009,Personnel salaries at school level - instructional staff only,6463615.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BUNCHE MIDDLE SCHOOL,130012000150,2009,Non-personnel expenditures at school level,567142.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,BUNCHE MIDDLE SCHOOL,130012000150,2009,Personnel salaries at school level - teachers only,5532698.00,56.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,BUNCHE MIDDLE SCHOOL,130012000150,2009,Total enrollment,,,5.00,0.00,0.00,0.00,860.00,0.00,5.00,870.00,75.00,0.00,5.00
GA,ATLANTA CITY,GA,MAYS HIGH SCHOOL,130012001865,2009,Personnel salaries at school level - total,13545109.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MAYS HIGH SCHOOL,130012001865,2009,Personnel salaries at school level - instructional staff only,12408269.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MAYS HIGH SCHOOL,130012001865,2009,Non-personnel expenditures at school level,1136800.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MAYS HIGH SCHOOL,130012001865,2009,Personnel salaries at school level - teachers only,9807979.00,102.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,MAYS HIGH SCHOOL,130012001865,2009,Total enrollment,,,25.00,0.00,0.00,15.00,1635.00,5.00,5.00,1680.00,145.00,5.00,20.00
GA,ATLANTA CITY,GA,YOUNG MIDDLE SCHOOL,130012001866,2009,Personnel salaries at school level - total,7212239.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,YOUNG MIDDLE SCHOOL,130012001866,2009,Personnel salaries at school level - instructional staff only,6644715.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,YOUNG MIDDLE SCHOOL,130012001866,2009,Non-personnel expenditures at school level,567498.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,YOUNG MIDDLE SCHOOL,130012001866,2009,Personnel salaries at school level - teachers only,5620936.00,51.20,,,,,,,,,,,
GA,ATLANTA CITY,GA,YOUNG MIDDLE SCHOOL,130012001866,2009,Total enrollment,,,5.00,0.00,0.00,0.00,610.00,0.00,0.00,615.00,70.00,0.00,0.00
GA,ATLANTA CITY,GA,MAYNARD H. JACKSON JR. HIGH SCHOOL,130012001939,2009,Personnel salaries at school level - total,6543896.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MAYNARD H. JACKSON JR. HIGH SCHOOL,130012001939,2009,Personnel salaries at school level - instructional staff only,5686203.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MAYNARD H. JACKSON JR. HIGH SCHOOL,130012001939,2009,Non-personnel expenditures at school level,857693.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,MAYNARD H. JACKSON JR. HIGH SCHOOL,130012001939,2009,Personnel salaries at school level - teachers only,4560169.00,71.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,MAYNARD H. JACKSON JR. HIGH SCHOOL,130012001939,2009,Total enrollment,,,0.00,5.00,0.00,50.00,805.00,15.00,10.00,885.00,140.00,5.00,15.00
GA,ATLANTA CITY,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2009,Personnel salaries at school level - total,11348256.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2009,Personnel salaries at school level - instructional staff only,10301703.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2009,Non-personnel expenditures at school level,942999.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2009,Personnel salaries at school level - teachers only,8641718.00,87.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2009,Total enrollment,,,85.00,35.00,0.00,105.00,655.00,190.00,40.00,1115.00,85.00,5.00,75.00
GA,ATLANTA CITY,GA,CENTENNIAL PLACE ELEMENTARY SCHOOL,130012002290,2009,Personnel salaries at school level - total,5611601.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CENTENNIAL PLACE ELEMENTARY SCHOOL,130012002290,2009,Personnel salaries at school level - instructional staff only,5121028.00,,,,,,,,,,,,
